order_id,customer_id,customer_name,email,order_date,ship_date,region,channel,product_category,quantity,unit_price,discount_pct,order_status,payment_status,delivery_days,customer_age,postcode
O003842,C02370,Ivy Ali,ivy.ali2370@example.com,19/07/2026,23/07/2026,South,Web,Beauty,5,28,0,open,paid,4,31,W1 4QX
O005824,C04144,Mary Noor,mary.noor4144@example.com,02/07/2026,04/07/2026,South,Store,Beauty,5,25,20,shipped,paid,2,63,GB1 2LZ
O007934,C03045,Nadia Osei,nadia.osei3045@example.com,27/07/2026,02/08/2026,North,Store,Fashion,5,40,0,delivered,paid,6,69,CV8 8GU
O004983,C04606,Paul Reyes,paul.reyes4606@example.com,14/07/2026,15/07/2026,North,Store,Beauty,12,50,20,cancelled,pending,1,31,HX3 7HP
O002867,C02408,Omar Diallo,omar.diallo2408@example.com,06/07/2026,11/07/2026,North,Phone,Electronics,10,191,10,delivered,paid,5,43,E2 7BH
O004927,C04996,Ngozi Okafor,ngozi.okafor4996@example.com,08/07/2026,15/07/2026,West,Phone,Home,11,21,0,shipped,paid,7,59,CC7 1AJ
O009769,C04098,Samuel Li,samuel.li4098@example.com,22/07/2026,26/07/2026,West,Store,Electronics,9,154,0,shipped,paid,4,54,C5 2JT
O005603,C03886,Mo Reyes,mo.reyes3886@example.com,19/07/2026,24/07/2026,East,Phone,Electronics,6,124,0,returned,refund_pending,5,66,NP8 0CM
O005791,C00866,Lina King,lina.king866@example.com,20/07/2026,26/07/2026,South,Store,Home,6,23,5,shipped,paid,6,40,UU8 4HY
O003349,C02058,Yusuf Stone,yusuf.stone2058@example.com,12/07/2026,17/07/2026,West,Store,Home,3,52,20,shipped,paid,5,38,UR7 1WU
O007248,C00162,Kofi Baker,kofi.baker162@example.com,16/07/2026,23/07/2026,East,Store,Beauty,11,37,0,shipped,paid,7,49,DS2 6VF
O007083,C04097,Grace Ibrahim,grace.ibrahim4097@example.com,11/07/2026,13/07/2026,North,Phone,Beauty,5,60,0,shipped,paid,2,22,L1 5UE
O008419,C00381,Amara Okafor,amara.okafor381@example.com,26/07/2026,01/08/2026,West,Phone,Home,9,29,5,open,pending,6,48,S6 5UR
O007334,C01797,Nadia White,nadia.white1797@example.com,18/07/2026,24/07/2026,North,Phone,Fashion,8,59,0,returned,refund_pending,6,46,Y1 4VO
O008805,C05441,Ella Cole,ella.cole5441@example.com,06/07/2026,13/07/2026,West,Web,Home,1,69,0,open,paid,7,60,VS4 5XT
O000950,C00224,Yusuf Yusuf,yusuf.yusuf224@example.com,24/07/2026,26/07/2026,South,Phone,Beauty,1,69,0,shipped,paid,2,69,A4 8SB
O004561,C02171,Liam Diallo,liam.diallo2171@example.com,07/07/2026,11/07/2026,North,Store,Electronics,10,173,5,shipped,paid,4,24,NG5 9TV
O008254,C04307,Ben Noor,ben.noor4307@example.com,25/07/2026,28/07/2026,,Phone,Beauty,4,26,5,shipped,paid,3,23,N3 5PL
O007740,C00997,Rita Ali,rita.ali997@example.com,10/07/2026,14/07/2026,North,Web,Electronics,3,43,0,shipped,paid,4,33,LU8 9XP
O009611,C01868,Priya Li,priya.li1868@example.com,18/07/2026,20/07/2026,West,Web,Electronics,4,295,20,cancelled,refund_pending,2,30,PL3 9SV
O009676,C05184,Robert Li,robert.li5184@example.com,17/07/2026,21/07/2026,South,Web,Electronics,4,18000,5,delivered,pending,4,49,YH7 5GG
O002395,C03073,Aisha Ade,aisha.ade3073@example.com,30/07/2026,02/08/2026,West,Web,Electronics,12,52,5,delivered,paid,3,44,E8 2UT
O007590,C00635,Chloe Smith,chloe.smith635@example.com,01/07/2026,05/07/2026,South,Phone,Beauty,1,59,20,open,pending,4,40,RT4 7ZG
O007685,C02384,Ben Okafor,ben.okafor2384@example.com,19/07/2026,23/07/2026,South,Web,Electronics,6,106,0,cancelled,refund_pending,4,36,EU2 3UD
O006931,C05352,Ruth James,ruth.james5352@example.com,30/07/2026,31/07/2026,North,Store,Beauty,8,67,20,shipped,paid,1,62,ET4 1LU
O006222,C04454,Marcus Park,marcus.park4454@example.com,27/07/2026,31/07/2026,North,Web,Home,3,60,0,delivered,pending,4,58,U2 7EA
O004101,C04452,Ivy Smith,ivy.smith4452@example.com,20/07/2026,26/07/2026,North,Phone,Electronics,7,,0,delivered,paid,6,51,DB5 7VX
O006660,C04114,Amina Osei,amina.osei4114@example.com,01/07/2026,03/07/2026,West,Phone,Home,9,119,0,shipped,paid,2,37,F3 9EJ
O000650,C03292,Sara Hassan,sara.hassan3292@example.com,12/07/2026,18/07/2026,South,Store,Electronics,4,278,20,shipped,paid,6,37,X7 4JE
O007636,C04801,Sara Owusu,sara.owusu4801@example.com,09/07/2026,15/07/2026,West,Phone,Fashion,1,47,0,shipped,paid,6,70,RN7 5TP
O003178,C05277,Marcus White,marcus.white5277@example.com,01/07/2026,05/07/2026,South,Store,Electronics,2,243,5,shipped,paid,4,68,GK2 9KN
O003682,C05277,Marcus White,marcus.white5277@example.com,12/07/2026,13/07/2026,East,Store,Home,2,94,15,shipped,paid,1,31,GK2 9KN
O005108,C05297,Mary Green,mary.green5297@example.com,13/07/2026,20/07/2026,East,Web,Beauty,1,33,0,shipped,paid,7,63,N3 0LM
O005452,C05023,Helen Green,helen.green5023@example.com,25/07/2026,29/07/2026,East,Store,Beauty,7,55,5,shipped,paid,4,55,CE1 7LF
O009875,C01402,Daniel Green,daniel.green1402@example.com,10/07/2026,15/07/2026,North,Web,Fashion,12,17,0,shipped,paid,5,48,JM1 7DR
O008630,C01899,Aisha Park,aisha.park1899@example.com,21/07/2026,26/07/2026,North,Store,Fashion,4,55,20,open,pending,5,54,H4 3SU
O002036,C02345,Nadia Brown,nadia.brown2345@example.com,22/07/2026,24/07/2026,North,Web,Fashion,7,19,0,pending_review,pending,2,45,F5 6ZW
O001788,C00481,Zainab Ade,zainab.ade481@example.com,23/07/2026,28/07/2026,West,Store,Beauty,9,69,20,shipped,paid,5,66,CE1 2JR
O002618,C05375,Priya Ali,priya.ali5375@example.com,17/07/2026,21/07/2026,West,Store,Fashion,12,20,15,shipped,paid,4,41,J8 2WC
O002988,C00147,Priya Carter,priya.carter147@example.com,29/07/2026,,East,Web,Electronics,6,151,10,open,paid,2,51,VL7 1BN
O006400,C02413,Tom Bello,tom.bello2413@example.com,30/07/2026,05/08/2026,South,Store,Beauty,9,37,0,delivered,paid,6,32,A7 9ZT
O006549,C00789,Fatima Noor,fatima.noor789@example.com,10/07/2026,14/07/2026,North,Web,Electronics,6,291,5,shipped,paid,4,136,UD6 5AP
O007563,C04377,Omar White,omar.white4377@example.com,27/07/2026,03/08/2026,West,Phone,Home,8,60,15,shipped,pending,7,68,OY5 2WU
O002589,C00713,Lina Ali,lina.ali713@example.com,19/07/2026,24/07/2026,East,Phone,Home,5,60,10,shipped,paid,5,61,U9 5PN
O003257,C00940,Paul Carter,paul.carter940@example.com,26/07/2026,30/07/2026,East,Store,Beauty,1,18,0,delivered,paid,4,63,CM3 6HC
O004767,C03259,Tom Li,tom.li3259@example.com,18/07/2026,19/07/2026,North,Store,Home,4,116,0,delivered,paid,1,18,K2 0DD
O009911,C00926,Lina Baker,lina.baker926@example.com,04/07/2026,11/07/2026,West,Phone,Electronics,7,,15,shipped,paid,7,62,LC3 0HC
O009597,C04683,Kofi Noor,kofi.noor4683@example.com,11/07/2026,13/07/2026,North,Phone,Electronics,4,231,0,shipped,pending,2,54,YF8 4CT
O006841,C02916,Daniel Noor,daniel.noor2916@example.com,04/07/2026,09/07/2026,North,Store,Fashion,6,29,0,shipped,paid,5,50,S9 0MT
O005447,C02338,Amina Ibrahim,amina.ibrahim2338@example.com,25/07/2026,31/07/2026,South,Web,Home,3,74,0,shipped,pending,6,49,B6 8ZR
O005805,C00572,Samuel Bello,samuel.bello572@example.com,21/07/2026,25/07/2026,West,Store,Fashion,1,28,10,open,paid,4,23,RK1 1KE
O008966,C03390,Kofi Baker,kofi.baker3390@example.com,06/07/2026,07/07/2026,West,Web,Home,4,43,0,shipped,paid,1,70,M3 4YR
O007610,C02601,Tom Khan,tom.khan2601@example.com,01/07/2026,03/07/2026,South,Store,Home,8,12,15,shipped,paid,2,25,EL1 1TS
O007969,C01514,Hana Cole,,28/07/2026,04/08/2026,South,Store,Fashion,7,58,0,shipped,paid,7,31,WM9 7SK
O005835,C01711,Tom Osei,tom.osei1711@example.com,02/07/2026,07/07/2026,West,Phone,Fashion,9,38,0,shipped,paid,5,45,NK5 9WA
O008466,C01180,Daniel Cole,,19/07/2026,24/07/2026,South,Phone,Electronics,11,52,5,shipped,paid,5,55,Y6 6EN
O004377,C04885,Hana Ali,hana.ali4885@example.com,23/07/2026,30/07/2026,West,Phone,Electronics,10,156,20,open,paid,7,147,W6 1KV
O002238,C05458,Hana James,hana.james5458@example.com,14/07/2026,16/07/2026,West,Phone,Fashion,3,26,5,shipped,pending,2,63,AO2 5KX
O009575,C00975,Maya King,maya.king975@example.com,29/07/2026,01/08/2026,South,Store,Home,12,108,20,delivered,paid,3,51,GE6 3WO
O003772,C01181,Zainab Cole,zainab.cole1181@example.com,03/07/2026,05/07/2026,North,Store,Fashion,7,28,10,shipped,paid,2,19,EV2 7UB
O007210,C00791,Amara Smith,amara.smith791@example.com,29/07/2026,03/08/2026,North,Web,Electronics,7,256,0,delivered,paid,5,36,M5 5LC
O009148,C03320,Maya White,maya.white3320@example.com,03/07/2026,06/07/2026,East,Store,Fashion,8,39,0,open,paid,3,35,B9 8TE
O000474,C00001,Sam Owusu,sam.owusu1@example.com,13/07/2026,14/07/2026,East,Phone,Home,10,17,20,delivered,paid,1,32,P7 0PL
O008246,C00170,Zainab White,zainab.white170@example.com,18/07/2026,20/07/2026,South,Web,Beauty,2,49,0,open,paid,2,34,P2 6XL
O008533,C03536,Ivy Farah,ivy.farah3536@example.com,08/07/2026,14/07/2026,East,Store,Beauty,1,19,10,delivered,paid,6,20,GV9 2YL
O007659,C00757,Omar Brown,omar.brown757@example.com,08/07/2026,11/07/2026,South,Store,Beauty,12,59,10,shipped,paid,3,68,BO3 6PD
O005490,C04545,Lina Green,lina.green4545@example.com,14/07/2026,18/07/2026,North,Web,Electronics,3,291,15,delivered,paid,4,36,M6 8ZC
O005563,C04879,Amara Adeyemi,amara.adeyemi4879@example.com,01/07/2026,03/07/2026,North,Web,Fashion,6,31,5,shipped,paid,2,68,RC7 9PG
O004176,C03707,Lina White,lina.white3707@example.com,20/07/2026,27/07/2026,West,Store,Beauty,7,37,20,delivered,paid,7,67,YH3 0BF
O000509,C02135,Chen Adeyemi,chen.adeyemi2135@example.com,02/07/2026,09/07/2026,South,Store,Home,5,119,0,shipped,paid,7,64,MW8 6CZ
O005237,C03201,Zainab White,zainab.white3201@example.com,23/07/2026,24/07/2026,West,Web,Fashion,7,17,0,returned,refund_pending,1,69,K7 5WF
O004714,C05097,Ruth Stone,ruth.stone5097@example.com,25/07/2026,30/07/2026,South,Phone,Beauty,6,11,20,cancelled,refund_pending,5,36,BO6 0FL
O005868,C00936,Chloe Ibrahim,chloe.ibrahim936@example.com,14/07/2026,20/07/2026,North,Web,Beauty,3,65,0,open,paid,6,64,TH1 0KH
O003489,C01452,Tom Baker,tom.baker1452@example.com,30/07/2026,04/08/2026,West,Store,Electronics,11,214,20,shipped,paid,5,23,KY2 8EJ
O006478,C02081,Samuel Noor,samuel.noor2081@example.com,02/07/2026,04/07/2026,North,Phone,Fashion,10,21,0,open,pending,2,34,M5 1XM
O004855,C05442,Marcus Mensah,marcus.mensah5442@example.com,04/07/2026,09/07/2026,North,Phone,Home,12,25,5,shipped,paid,5,39,SS5 1HA
O000921,C03253,Nadia James,nadia.james3253@example.com,01/07/2026,06/07/2026,South,Web,Electronics,2,286,10,open,paid,5,18,T3 6US
O000619,C00448,Helen Reyes,helen.reyes448@example.com,01/07/2026,03/07/2026,West,Web,Home,11,45,0,open,pending,2,39,J1 1PH
O004151,C03715,Ben Carter,ben.carter3715@example.com,21/07/2026,25/07/2026,East,Web,Electronics,2,102,10,delivered,paid,4,33,VF5 0XJ
O003874,C04053,Maya Owusu,maya.owusu4053@example.com,24/07/2026,31/07/2026,North,Phone,Electronics,2,240,0,open,paid,7,28,SL9 0LG
O003067,C03374,Samuel Bello,samuel.bello3374@example.com,21/07/2026,26/07/2026,East,Web,Electronics,1,286,5,delivered,paid,5,30,A9 4RE
O004226,C00062,Kofi Ibrahim,kofi.ibrahim62@example.com,25/07/2026,01/08/2026,North,Web,Home,7,81,0,delivered,paid,7,64,AU9 5HY
O005479,C04104,Jon Bello,jon.bello4104@example.com,18/07/2026,22/07/2026,East,Phone,Fashion,12,52,10,shipped,paid,4,65,U8 3RZ
O001945,C02465,Femi Carter,femi.carter2465@example.com,22/07/2026,24/07/2026,North,Store,Fashion,7,57,5,cancelled,refund_pending,2,33,CC5 3EZ
O002688,C03500,Robert Ali,robert.ali3500@example.com,10/07/2026,15/07/2026,West,Phone,Home,7,91,20,open,pending,5,28,TK6 8UV
O001026,C02421,Kwame Bello,kwame.bello2421@example.com,27/07/2026,,South,Store,Home,1,44,5,delivered,paid,4,41,EG8 2FS
O008091,C01716,Leo Carter,leo.carter1716@@example.com,02/07/2026,08/07/2026,West,Web,Fashion,7,38,10,open,pending,6,49,LY3 9MZ
O008139,C04488,Tom Stone,tom.stone4488@example.com,03/07/2026,06/07/2026,,Web,Beauty,7,39,20,delivered,paid,3,66,U1 9VT
O006093,C03860,Kofi Hassan,kofi.hassan3860@example.com,21/07/2026,27/07/2026,East,Store,Electronics,8,77,10,open,pending,6,28,D4 8QL
O005814,C02623,David Owusu,david.owusu2623@example.com,13/07/2026,,North,Phone,Fashion,6,36,0,shipped,pending,6,52,J1 2NN
O000203,C02436,Marcus Li,marcus.li2436@example.com,08/07/2026,13/07/2026,East,Phone,Fashion,12,29,20,shipped,paid,5,23,YX7 8QA
O002275,C01232,Daniel Hassan,daniel.hassan1232@example.com,08/07/2026,14/07/2026,East,Web,Home,11,47,20,shipped,paid,6,41,K3 9TF
O007990,C05485,Ben Osei,,26/07/2026,01/08/2026,North,Phone,Home,3,35,15,shipped,paid,6,36,L4 7HS
O006148,C00553,Chloe Ade,chloe.ade553@example.com,20/07/2026,22/07/2026,South,Phone,Beauty,4,62,10,shipped,paid,2,62,E4 3SR
O008313,C01606,Jon King,jon.king1606@example.com,08/07/2026,12/07/2026,South,Phone,Fashion,4,17,0,shipped,paid,4,44,YJ6 8JP
O006513,C01469,Robert Osei,robert.osei1469@example.com,10/07/2026,12/07/2026,East,Phone,Electronics,4,125,0,shipped,paid,2,64,K1 1AV
O007800,C01130,Mary Nwosu,mary.nwosu1130@example.com,29/07/2026,02/08/2026,South,Web,Home,8,23,0,delivered,paid,4,23,T2 9YY
O002283,C00760,Kofi Adeyemi,kofi.adeyemi760@example.com,20/07/2026,27/07/2026,West,Phone,Home,9,41,10,open,pending,7,67,W1 0CU
O005561,C02714,Omar Okafor,omar.okafor2714@example.com,12/07/2026,17/07/2026,South,Web,Home,3,28,5,shipped,paid,5,22,D3 8SF
O003674,C03815,Ella Okafor,ella.okafor3815@example.com,22/07/2026,26/07/2026,North,Store,Home,11,118,0,shipped,paid,4,46,P4 1VW
O001931,C03878,Ben Carter,ben.carter3878@example.com,09/07/2026,11/07/2026,South,Web,Beauty,2,28,10,delivered,paid,2,32,TU5 3RX
O004478,C01189,Kofi White,kofi.white1189@example.com,01/07/2026,04/07/2026,North,Phone,Fashion,3,60,10,returned,refund_pending,3,56,D8 2JJ
O003670,C03469,Daniel Okafor,daniel.okafor3469@example.com,17/07/2026,18/07/2026,East,Web,Electronics,5,278,20,shipped,paid,1,34,HD1 9FF
O001987,C02042,Jon James,jon.james2042@example.com,23/07/2026,30/07/2026,North,Phone,Beauty,11,48,5,delivered,paid,7,46,OX5 4NN
O002136,C00844,Sara Ali,sara.ali844@example.com,08/07/2026,14/07/2026,North,Store,Beauty,11,51,5,shipped,paid,6,25,H4 3AZ
O000027,C04383,Liam Mensah,liam.mensah4383@example.com,11/07/2026,13/07/2026,South,Phone,Electronics,9,203,20,shipped,paid,2,34,Y2 4YD
O007814,C02026,Paul Ade,paul.ade2026@example.com,28/07/2026,02/08/2026,,Web,Home,9,89,5,shipped,paid,5,36,B3 0FF
O004361,C01900,Tom Ade,tom.ade1900@example.com,05/07/2026,11/07/2026,North,Web,Electronics,2,145,0,delivered,paid,6,38,S7 5TT
O005660,C03856,Amara Farah,amara.farah3856@example.com,06/07/2026,09/07/2026,West,Web,Home,3,30,15,open,paid,3,31,DY4 6JU
O006172,C00327,Peter Ali,peter.ali327@example.com,19/07/2026,22/07/2026,South,Phone,Beauty,3,50,15,delivered,paid,3,20,RE7 1CB
O000824,C03784,Lina White,lina.white3784@example.com,25/07/2026,01/08/2026,West,Web,Fashion,12,47,10,shipped,paid,7,68,RM5 9CD
O006294,C04131,Chloe Carter,chloe.carter4131@example.com,14/07/2026,21/07/2026,South,Store,Beauty,9,36,5,shipped,paid,7,41,RM8 9LG
O003956,C02800,Chloe Nwosu,,08/07/2026,14/07/2026,South,Phone,Home,7,17,10,delivered,paid,6,31,R3 6BC
O004827,C04664,Zainab Bello,zainab.bello4664@example.com,18/07/2026,21/07/2026,,Web,Home,4,38,0,shipped,paid,3,30,L4 8FQ
O000484,C03577,Tom King,tom.king3577@example.com,21/07/2026,24/07/2026,East,Store,Electronics,7,181,5,open,pending,3,42,V9 3RJ
O003399,C04722,Hana Stone,hana.stone4722@example.com,04/07/2026,08/07/2026,North,Store,Beauty,5,,0,shipped,paid,4,31,F4 8KN
O002082,C04917,Rita Green,rita.green4917@example.com,29/07/2026,30/07/2026,North,Web,Electronics,8,249,10,shipped,paid,1,28,F4 0PO
O001679,C00883,Ngozi Yusuf,ngozi.yusuf883@example.com,21/07/2026,27/07/2026,South,Store,Home,1,74,10,shipped,paid,6,60,AY7 9FJ
O006351,C01419,Kofi Osei,kofi.osei1419@example.com,11/07/2026,16/07/2026,South,Phone,Fashion,9,33,15,open,paid,5,43,N2 3KR
O003275,C02851,Samuel Yusuf,samuel.yusuf2851@example.com,24/07/2026,29/07/2026,West,Store,Home,4,28,20,delivered,paid,5,29,PS3 5MZ
O009763,C02556,Robert Nwosu,robert.nwosu2556@example.com,06/07/2026,09/07/2026,West,Store,Electronics,3,14700,10,delivered,paid,3,59,NM2 0DX
O005596,C04024,Helen Baker,helen.baker4024@example.com,03/07/2026,30/06/2026,East,Web,Home,11,65,20,delivered,paid,-3,20,R3 0PE
O007673,C03416,Amina Noor,amina.noor3416@example.com,29/07/2026,04/08/2026,South,Phone,Electronics,12,210,0,cancelled,refund_pending,6,63,EO4 1MS
O004276,C02093,Leo Li,leo.li2093@example.com,15/07/2026,20/07/2026,West,Store,Fashion,6,27,20,returned,refund_pending,5,28,VK2 5QB
O003207,C00832,Lina Farah,lina.farah832,07/07/2026,12/07/2026,East,Store,Electronics,7,205,0,shipped,paid,5,70,FF4 2RM
O006675,C00466,Ella Diallo,ella.diallo466@example.com,05/07/2026,11/07/2026,East,Store,Beauty,10,41,15,shipped,paid,6,58,RD4 5NC
O004501,C03257,Ruth Owusu,ruth.owusu3257@example.com,05/07/2026,10/07/2026,South,Store,Electronics,4,165,5,open,pending,5,24,ET9 9XJ
O004953,C04351,Ruth Ade,ruth.ade4351@example.com,24/07/2026,30/07/2026,South,Web,Electronics,10,175,0,open,paid,6,44,YL5 2OU
O005605,C01452,Tom Baker,tom.baker1452@example.com,20/07/2026,22/07/2026,East,Store,Fashion,9,21,5,shipped,paid,2,61,KY2 8EJ
O007101,C01486,Samuel Baker,samuel.baker1486@example.com,09/07/2026,12/07/2026,West,Store,Fashion,8,59,10,shipped,paid,3,51,H8 8AY
O005299,C01409,Ivy Brown,ivy.brown1409@example.com,12/07/2026,16/07/2026,West,Web,Home,7,33,5,shipped,paid,4,34,D6 5FD
O001914,C05089,Jon Bello,jon.bello5089@example.com,15/07/2026,16/07/2026,North,Store,Fashion,7,25,0,open,pending,1,21,RA1 4OP
O001464,C04533,Nadia Ali,nadia.ali4533@example.com,19/07/2026,23/07/2026,South,Phone,Beauty,1,62,15,shipped,paid,4,70,GP5 4PQ
O000405,C03823,Ngozi Adeyemi,ngozi.adeyemi3823@example.com,04/07/2026,05/07/2026,South,Phone,Home,8,38,20,delivered,pending,1,28,XN8 3BN
O003248,C03464,Kofi Reyes,kofi.reyes3464@example.com,29/07/2026,30/07/2026,North,Store,Electronics,4,73,20,cancelled,pending,1,29,B3 1VU
O002466,C00314,David King,david.king314@example.com,11/07/2026,15/07/2026,South,Phone,Home,-4,100,10,delivered,paid,4,29,LO3 8SP
O000917,C00214,Helen Bello,helen.bello214@example.com,02/07/2026,09/07/2026,North,Store,Fashion,6,59,15,open,pending,7,51,FT3 3HF
O005855,C02024,Omar Khan,omar.khan2024@example.com,01/07/2026,07/07/2026,North,Store,Home,8,41,0,pending_review,paid,6,59,CF9 5RL
O009292,C02810,Sara Evans,sara.evans2810@example.com,14/07/2026,17/07/2026,East,Store,Home,7,72,5,shipped,paid,3,19,RN5 8GR
O000350,C01898,Lina Evans,lina.evans1898@example.com,02/07/2026,09/07/2026,North,Phone,Fashion,6,54,10,shipped,paid,7,34,O9 8PT
O004454,C03253,Nadia James,,19/07/2026,25/07/2026,West,Phone,Electronics,9,164,0,shipped,pending,6,51,T3 6US
O009216,C04561,Liam Evans,liam.evans4561@example.com,26/07/2026,,North,Store,Electronics,9,208,0,delivered,paid,4,39,BD1 2RY
O004585,C00929,Kofi Li,,25/07/2026,28/07/2026,East,Phone,Electronics,2,295,0,returned,paid,3,38,PF8 5MA
O009852,C02368,Hana Green,hana.green2368@example.com,22/07/2026,,East,Store,Electronics,3,85,10,delivered,pending,4,28,WC5 4WE
O004030,C03928,Liam Green,liam.green3928@example.com,01/07/2026,07/07/2026,East,Store,Electronics,5,269,0,shipped,paid,6,48,XY2 1FP
O006875,C04828,Leo Ali,leo.ali4828@example.com,09/07/2026,14/07/2026,East,Phone,Fashion,2,42,20,shipped,paid,5,41,Y1 5OJ
O006618,C03706,Ivy Green,ivy.green3706@example.com,06/07/2026,13/07/2026,West,Web,Electronics,9,148,10,shipped,paid,7,21,U6 0MA
O008283,C01033,David Osei,david.osei1033@example.com,15/07/2026,19/07/2026,East,Web,Beauty,6,17,0,returned,paid,4,48,VR2 2VA
O002678,C02821,Leo Mensah,leo.mensah2821@example.com,09/07/2026,14/07/2026,East,Web,Home,3,109,20,returned,refund_pending,5,43,C2 5CL
O003339,C03386,Samuel Cole,samuel.cole3386@example.com,01/07/2026,03/07/2026,South,Store,Beauty,2,14,0,open,pending,2,24,RO9 1MQ
O004464,C03456,Ivy Evans,ivy.evans3456@example.com,28/07/2026,04/08/2026,South,Phone,Beauty,1,56,20,delivered,paid,7,51,FX1 5DO
O006318,C04966,Mary King,mary.king4966@example.com,21/07/2026,24/07/2026,East,Web,Fashion,1,42,5,returned,paid,3,33,A1 6UG
O007700,C03389,Ngozi James,ngozi.james3389@example.com,23/07/2026,24/07/2026,North,Store,Home,11,48,15,delivered,paid,1,65,UM6 4MA
O002859,C00941,Ella Brown,ella.brown941@example.com,07/07/2026,10/07/2026,West,Web,Electronics,12,189,5,open,pending,3,61,MP2 5EX
O001019,C03302,Femi Smith,femi.smith3302@example.com,21/07/2026,27/07/2026,East,Web,Beauty,2,40,10,cancelled,refund_pending,6,70,W4 1CB
O004003,C03367,Peter Mensah,peter.mensah3367@example.com,18/07/2026,20/07/2026,South,Web,Home,1,38,0,cancelled,refund_pending,2,56,X5 7GV
O009131,C04523,Paul Park,paul.park4523@example.com,30/07/2026,02/08/2026,South,Web,Electronics,2,116,0,returned,refund_pending,3,28,LR6 7ER
O007544,C04129,Ngozi Nwosu,ngozi.nwosu4129@example.com,02/07/2026,09/07/2026,East,Web,Home,11,86,20,cancelled,refund_pending,7,26,WU6 2JU
O008837,C04467,Omar Osei,omar.osei4467@example.com,03/07/2026,06/07/2026,North,Store,Home,5,95,20,returned,refund_pending,3,65,PJ2 6TC
O005026,C03382,Priya Park,priya.park3382@example.com,26/07/2026,28/07/2026,South,Web,Electronics,3,267,20,cancelled,refund_pending,2,28,W5 4SJ
O003986,C02104,Yusuf Cole,yusuf.cole2104@example.com,05/07/2026,11/07/2026,South,Phone,Home,8,56,0,delivered,paid,6,46,J7 8AA
O009231,C01090,Daniel Ade,daniel.ade1090@example.com,21/07/2026,26/07/2026,North,Store,Beauty,2,37,0,delivered,paid,5,53,T2 7YR
O008793,C00579,Zainab Yusuf,zainab.yusuf579@example.com,07/07/2026,10/07/2026,North,Store,Electronics,5,154,0,shipped,paid,3,58,TR5 5WW
O006900,C02342,Marcus Li,marcus.li2342@example.com,12/07/2026,19/07/2026,South,Phone,Beauty,6,27,0,cancelled,refund_pending,7,60,P6 5CJ
O001255,C01718,Tom Ade,tom.ade1718@example.com,12/07/2026,17/07/2026,East,Web,Home,4,62,10,shipped,paid,5,35,L2 5ST
O008035,C00937,Kwame Cole,kwame.cole937@example.com,19/07/2026,23/07/2026,,Phone,Beauty,3,44,10,cancelled,refund_pending,4,68,HV5 8HC
O007962,C00502,Mo Bello,mo.bello502@example.com,07/07/2026,11/07/2026,North,Phone,Home,2,60,15,cancelled,refund_pending,4,29,XU6 9XG
O009773,C02049,Amina James,amina.james2049@example.com,13/07/2026,16/07/2026,East,Store,Electronics,7,56,0,cancelled,refund_pending,3,34,BF1 4XM
